empty,source,author_year,col_no_need1,np,erm_id,material_type,col_no_need2,material_type_name,mie_described_in_paper,col_no_need3,ke_id,col_no_need4,related_ke_id,primary_size_descriptor,primary_size,col_no_need6,primary_size_qualifier,primary_size_unit,normalized_primary_size,primary_size_method,primary_size_instrument,col_no_need7,col_no_need8,bundle_diameter,col_no_need9,bundle_diameter_qualifier,bundle_diameter_unit,normalized_bundle_diameter,bundle_diameter_method,diameter,col_no_need10,diameter_qualifier,diameter_unit,normalized_diameter,diameter_method,diameter_instrument,hydrodynamic_diameter,col_no_need11,hydrodynamic_diameter_qualifier,hydrodynamic_diameter_unit,normalized_hydrodynamic_diameter,hydrodynamic_diameter_medium,hydrodynamic_diameter_method,hydrodynamic_diameter_instrument,surface_area,col_no_need13,surface_area_qualifier,surface_area_unit,normalized_surface_area,surface_area_method,shape,shape_method,zeta_potential,col_no_need17,zeta_potential_qualifier,zeta_potential_unit,normalized_zeta_potential,zeta_potential_medium,zeta_potential_instrument,col_no_need18,col_no_need19,col_no_need20,col_no_need21,col_no_need22,col_no_need23,col_no_need24,col_no_need25,col_no_need26,col_no_need27,col_no_need28,col_no_need29,col_no_need30,col_no_need31,col_no_need32,col_no_need33,col_no_need34,col_no_need35,col_no_need36,col_no_need37,col_no_need38,col_no_need39,col_no_need40,col_no_need41,col_no_need42,col_no_need43,col_no_need44,col_no_need45,col_no_need46,ref_title,ref_year,ref_journal,ref_doi,ref_author1_last_name,ref_author1_first_name,ref_author2_last_name,ref_author2_first_name,ref_author3_last_name,ref_author3_first_name,ref_author_other,row_id
,16,Thai_2019,Yes,6 TiO2 NP I (anatase),https://nanocommons.github.io/identifiers/registry#ERM00000107,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,ROS production,,1592,,1592,,142,,,nm,142,TEM,,,,,,,,,,,,,,,,,483.27,SD,67.46,nm,483.27,,DLS,,6.99,,,m2/g,6.99,BET,,,-9.64,SD,0.91,mV,-9.64,,ELS,,,,,,,,,,,,99.9,%,ICP-MS,,,,,,,,,,,,,,anatase,XRD,Differential Effects of Nano TiO2‚ and CeO2‚ on Normal Human Lung Epithelial Cells In Vitro,2019,J Nanosci Nanotechnol,10.1166/jnn.2019.16737,Thai,S.-F.,Jones,C. P.,Nelson,G. B.,et al.,571
,16,Thai_2019,Yes,6 TiO2 NP I (anatase),https://nanocommons.github.io/identifiers/registry#ERM00000107,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,ROS production,,257,,1364,,142,,,nm,142,TEM,,,,,,,,,,,,,,,,,483.27,SD,67.46,nm,483.27,,DLS,,6.99,,,m2/g,6.99,BET,,,-9.64,SD,0.91,mV,-9.64,,ELS,,,,,,,,,,,,99.9,%,ICP-MS,,,,,,,,,,,,,,anatase,XRD,Differential Effects of Nano TiO2‚ and CeO2‚ on Normal Human Lung Epithelial Cells In Vitro,2019,J Nanosci Nanotechnol,10.1166/jnn.2019.16737,Thai,S.-F.,Jones,C. P.,Nelson,G. B.,et al.,572
,16,Thai_2019,Yes,6 TiO2 NP I (anatase),https://nanocommons.github.io/identifiers/registry#ERM00000107,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,ROS production,,257,,257,,142,,,nm,142,TEM,,,,,,,,,,,,,,,,,483.27,SD,67.46,nm,483.27,,DLS,,6.99,,,m2/g,6.99,BET,,,-9.64,SD,0.91,mV,-9.64,,ELS,,,,,,,,,,,,99.9,%,ICP-MS,,,,,,,,,,,,,,anatase,XRD,Differential Effects of Nano TiO2‚ and CeO2‚ on Normal Human Lung Epithelial Cells In Vitro,2019,J Nanosci Nanotechnol,10.1166/jnn.2019.16737,Thai,S.-F.,Jones,C. P.,Nelson,G. B.,et al.,573
,16,Thai_2019,Yes,6 TiO2 NP I (anatase),https://nanocommons.github.io/identifiers/registry#ERM00000107,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,ROS production,,257,,1115,,142,,,nm,142,TEM,,,,,,,,,,,,,,,,,483.27,SD,67.46,nm,483.27,,DLS,,6.99,,,m2/g,6.99,BET,,,-9.64,SD,0.91,mV,-9.64,,ELS,,,,,,,,,,,,99.9,%,ICP-MS,,,,,,,,,,,,,,anatase,XRD,Differential Effects of Nano TiO2‚ and CeO2‚ on Normal Human Lung Epithelial Cells In Vitro,2019,J Nanosci Nanotechnol,10.1166/jnn.2019.16737,Thai,S.-F.,Jones,C. P.,Nelson,G. B.,et al.,574
,16,Thai_2019,Yes,6 TiO2 NP I (anatase),https://nanocommons.github.io/identifiers/registry#ERM00000107,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,ROS production,,257,,249,,142,,,nm,142,TEM,,,,,,,,,,,,,,,,,483.27,SD,67.46,nm,483.27,,DLS,,6.99,,,m2/g,6.99,BET,,,-9.64,SD,0.91,mV,-9.64,,ELS,,,,,,,,,,,,99.9,%,ICP-MS,,,,,,,,,,,,,,anatase,XRD,Differential Effects of Nano TiO2‚ and CeO2‚ on Normal Human Lung Epithelial Cells In Vitro,2019,J Nanosci Nanotechnol,10.1166/jnn.2019.16737,Thai,S.-F.,Jones,C. P.,Nelson,G. B.,et al.,575
,16,Thai_2019,Yes,6 TiO2 NP I (anatase),https://nanocommons.github.io/identifiers/registry#ERM00000107,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,ROS production,,257,,1278,,142,,,nm,142,TEM,,,,,,,,,,,,,,,,,483.27,SD,67.46,nm,483.27,,DLS,,6.99,,,m2/g,6.99,BET,,,-9.64,SD,0.91,mV,-9.64,,ELS,,,,,,,,,,,,99.9,%,ICP-MS,,,,,,,,,,,,,,anatase,XRD,Differential Effects of Nano TiO2‚ and CeO2‚ on Normal Human Lung Epithelial Cells In Vitro,2019,J Nanosci Nanotechnol,10.1166/jnn.2019.16737,Thai,S.-F.,Jones,C. P.,Nelson,G. B.,et al.,576
,16,Thai_2019,Yes,6 TiO2 NP I (anatase),https://nanocommons.github.io/identifiers/registry#ERM00000107,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,ROS production,,257,,1753,,142,,,nm,142,TEM,,,,,,,,,,,,,,,,,483.27,SD,67.46,nm,483.27,,DLS,,6.99,,,m2/g,6.99,BET,,,-9.64,SD,0.91,mV,-9.64,,ELS,,,,,,,,,,,,99.9,%,ICP-MS,,,,,,,,,,,,,,anatase,XRD,Differential Effects of Nano TiO2‚ and CeO2‚ on Normal Human Lung Epithelial Cells In Vitro,2019,J Nanosci Nanotechnol,10.1166/jnn.2019.16737,Thai,S.-F.,Jones,C. P.,Nelson,G. B.,et al.,577
,16,Thai_2019,Yes,6 TiO2 NP I (anatase),https://nanocommons.github.io/identifiers/registry#ERM00000107,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,ROS production,,257,,1592,,142,,,nm,142,TEM,,,,,,,,,,,,,,,,,483.27,SD,67.46,nm,483.27,,DLS,,6.99,,,m2/g,6.99,BET,,,-9.64,SD,0.91,mV,-9.64,,ELS,,,,,,,,,,,,99.9,%,ICP-MS,,,,,,,,,,,,,,anatase,XRD,Differential Effects of Nano TiO2‚ and CeO2‚ on Normal Human Lung Epithelial Cells In Vitro,2019,J Nanosci Nanotechnol,10.1166/jnn.2019.16737,Thai,S.-F.,Jones,C. P.,Nelson,G. B.,et al.,578
,16,Thai_2019,Yes,6 TiO2 NP I (anatase),https://nanocommons.github.io/identifiers/registry#ERM00000107,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,DNA damage,,1194,,1461,,142,,,nm,142,TEM,,,,,,,,,,,,,,,,,483.27,SD,67.46,nm,483.27,,DLS,,6.99,,,m2/g,6.99,BET,,,-9.64,SD,0.91,mV,-9.64,,ELS,,,,,,,,,,,,99.9,%,ICP-MS,,,,,,,,,,,,,,anatase,XRD,Differential Effects of Nano TiO2‚ and CeO2‚ on Normal Human Lung Epithelial Cells In Vitro,2019,J Nanosci Nanotechnol,10.1166/jnn.2019.16737,Thai,S.-F.,Jones,C. P.,Nelson,G. B.,et al.,579
,16,Thai_2019,Yes,6 TiO2 NP I (anatase),https://nanocommons.github.io/identifiers/registry#ERM00000107,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,DNA damage,,1194,,1551,,142,,,nm,142,TEM,,,,,,,,,,,,,,,,,483.27,SD,67.46,nm,483.27,,DLS,,6.99,,,m2/g,6.99,BET,,,-9.64,SD,0.91,mV,-9.64,,ELS,,,,,,,,,,,,99.9,%,ICP-MS,,,,,,,,,,,,,,anatase,XRD,Differential Effects of Nano TiO2‚ and CeO2‚ on Normal Human Lung Epithelial Cells In Vitro,2019,J Nanosci Nanotechnol,10.1166/jnn.2019.16737,Thai,S.-F.,Jones,C. P.,Nelson,G. B.,et al.,580
,16,Thai_2019,Yes,6 TiO2 NP I (anatase),https://nanocommons.github.io/identifiers/registry#ERM00000107,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,DNA damage,,1194,,1194,,142,,,nm,142,TEM,,,,,,,,,,,,,,,,,483.27,SD,67.46,nm,483.27,,DLS,,6.99,,,m2/g,6.99,BET,,,-9.64,SD,0.91,mV,-9.64,,ELS,,,,,,,,,,,,99.9,%,ICP-MS,,,,,,,,,,,,,,anatase,XRD,Differential Effects of Nano TiO2‚ and CeO2‚ on Normal Human Lung Epithelial Cells In Vitro,2019,J Nanosci Nanotechnol,10.1166/jnn.2019.16737,Thai,S.-F.,Jones,C. P.,Nelson,G. B.,et al.,581
,16,Thai_2019,Yes,6 TiO2 NP I (anatase),https://nanocommons.github.io/identifiers/registry#ERM00000107,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,DNA damage,,1194,,1766,,142,,,nm,142,TEM,,,,,,,,,,,,,,,,,483.27,SD,67.46,nm,483.27,,DLS,,6.99,,,m2/g,6.99,BET,,,-9.64,SD,0.91,mV,-9.64,,ELS,,,,,,,,,,,,99.9,%,ICP-MS,,,,,,,,,,,,,,anatase,XRD,Differential Effects of Nano TiO2‚ and CeO2‚ on Normal Human Lung Epithelial Cells In Vitro,2019,J Nanosci Nanotechnol,10.1166/jnn.2019.16737,Thai,S.-F.,Jones,C. P.,Nelson,G. B.,et al.,582
,16,Thai_2019,Yes,6 TiO2 NP I (anatase),https://nanocommons.github.io/identifiers/registry#ERM00000107,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,DNA damage,,1194,,1635,,142,,,nm,142,TEM,,,,,,,,,,,,,,,,,483.27,SD,67.46,nm,483.27,,DLS,,6.99,,,m2/g,6.99,BET,,,-9.64,SD,0.91,mV,-9.64,,ELS,,,,,,,,,,,,99.9,%,ICP-MS,,,,,,,,,,,,,,anatase,XRD,Differential Effects of Nano TiO2‚ and CeO2‚ on Normal Human Lung Epithelial Cells In Vitro,2019,J Nanosci Nanotechnol,10.1166/jnn.2019.16737,Thai,S.-F.,Jones,C. P.,Nelson,G. B.,et al.,583
,16,Thai_2019,Yes,6 TiO2 NP I (anatase),https://nanocommons.github.io/identifiers/registry#ERM00000107,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,DNA damage,,1194,,1669,,142,,,nm,142,TEM,,,,,,,,,,,,,,,,,483.27,SD,67.46,nm,483.27,,DLS,,6.99,,,m2/g,6.99,BET,,,-9.64,SD,0.91,mV,-9.64,,ELS,,,,,,,,,,,,99.9,%,ICP-MS,,,,,,,,,,,,,,anatase,XRD,Differential Effects of Nano TiO2‚ and CeO2‚ on Normal Human Lung Epithelial Cells In Vitro,2019,J Nanosci Nanotechnol,10.1166/jnn.2019.16737,Thai,S.-F.,Jones,C. P.,Nelson,G. B.,et al.,584
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,1753,,1364,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,585
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,1753,,257,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,586
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,1753,,1115,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,587
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,1753,,249,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,588
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,1753,,1278,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,589
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,1753,,1753,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,590
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,1753,,1592,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,591
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,1592,,1364,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,592
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,1592,,257,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,593
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,1592,,1115,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,594
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,1592,,249,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,595
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,1592,,1278,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,596
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,1592,,1753,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,597
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,1592,,1592,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,598
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,257,,1364,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,599
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,257,,257,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,600
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,257,,1115,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,601
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,257,,249,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,602
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,257,,1278,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,603
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,257,,1753,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,604
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,ROS production,,257,,1592,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,605
,17,Garcia-Reyero_2014,Yes,PVP-AgNP,https://nanocommons.github.io/identifiers/registry#ERM00000145,http://purl.obolibrary.org/obo/CHEBI_82780,No,polyvinylpyrrolidone-coated silver nanoparticle,activation of signalling molecules,,NA,,NA,,30,SD,3,nm,30,TEM,,,,,,,,,,,,,,,,,42,,,nm,42,,DLS,,,,,,,,spherical,"TEM, SEM",,,,,,,,,,,,,polyvinylpyrrolidone,,,,,,,,,,,,,,,,,,,,,,,,Differential Effects and Potential Adverse Outcomes of Ionic Silver and Silver Nanoparticles in Vivo and in Vitro,2014,Environ Sci Technol,10.1021/es4042258,Garcia-Reyero,N.,Kennedy,A. J.,Escalon,B. L.,et al.,606
